subject_id,course_number,section,term_code,crn,title,description,path,original_name,is_file
TAPS,0200,S01,2018-Fall,16720,"Playwriting II","Emphasis is placed on dramatic conventions, such as monologues, dialogue, mise-en-scene and time. Writing includes frequent exercises in various theatrical approaches. This course is limited to undergraduate students. Instructor permission required. Prerequisite: TAPS 0100 (formerly LITR 0110C and TSDA 0100). Enrollment is limited to 14 undergraduates per section.  Instructor permission required. S/NC.",syllabi/p6c6R6KEDMpZHe0zpjP8aMngqhEOndZaWxY7VNl9.pdf,pw2.syllabus.pdf,1
TAPS,0030,S01,2018-Fall,16723,"Introduction to Acting and Directing","Explores basic acting/directing concepts from a variety of perspectives including the use of the actor's imagination/impulsivity in the creation of truthful, dramatic performance; the body, as a way of knowing and communicating knowledge; and the voice, as a means of discovering and revealing emotion/thought.  There is a mandatory tech requirement and some evening hours are required. Please go to the TAPS website for specifics on admission and the technical requirement (http://brown.edu/go/TAPS0030).  Enrollment limited to 18 first year students. Instructor permission required. No permission will be given during pre-registration.",syllabi/9W57sMnKVCAhIwCbx0WxJRbgAobBVELCkzrrYE4b.pdf,"18 Fall TA3 Syllabus.pdf",1
TAPS,0030,S02,2018-Fall,16724,"Introduction to Acting and Directing","Explores basic acting/directing concepts from a variety of perspectives including the use of the actor's imagination/impulsivity in the creation of truthful, dramatic performance; the body, as a way of knowing and communicating knowledge; and the voice, as a means of discovering and revealing emotion/thought.  There is a mandatory tech requirement and some evening hours are required. Please go to the TAPS website for specifics on admission and the technical requirement (http://brown.edu/go/TAPS0030).  Enrollment limited to 18 first year students. Instructor permission required. No permission will be given during pre-registration.",syllabi/iItoHLTQJmvMgF8HBomo3qzAGsdQftRsW4l5dnu5.pdf,"TAPS_0030 Syllabus Fall 2018_Section 2_Castillo-Halvorssen.pdf",1
TAPS,0260,S01,2018-Fall,16727,"Stage Lighting","This course is an introduction to stage lighting.  Enrollment limited to 20.",syllabi/m1iKLOrS2XCGJADvwDAgmAdWEXX5ZxFoqjA9ISna.pdf,"TAPS 0260 Fall 2018 Syllabus with Schedule.pdf",1
TAPS,0100,S02,2018-Fall,16736,"Playwriting I","A workshop for students who have little or no previous experience in writing plays. Students will be introduced to a variety of technical and imaginative considerations through exercises, readings and discussions. Course is not open to those who have taken Advanced Playwriting (TAPS 1500, formerly LITR 1010C and TSDA 1500). Enrollment is limited to 14 undergraduates per section. A limited number of spaces are reserved for incoming and transfer students. Instructor permission required. S/NC.",syllabi/z5XHc2FzYWic35zm3if6eQmofdXULwa1ZPxbU5CX.doc,"PLAYWRITING ONE FALL 2018 SYLLABUS.doc",1
TAPS,1510,S01,2018-Fall,17047,"Inventing Directing",""Inventing Directing" is a course that deals with how a director gets thought into stage space via: different emphases communicated to actors; attention to the life of objects; exploration of the languages of stage space; accessing personal experience to deepen point of view; drawing upon film, the practical application of theory, and literature; vertical thinking; and spatializing time. The course will involve practical exercises and work on both scenes from plays and on material drawn from other sources.",syllabi/ztHI1gnKcQjHixxcWAXOYYIxz4GF2m2Ow4fTcymU.docx,"DIRECTING SYLLABUS, fall 2018.docx",1
TAPS,1425,S01,2018-Fall,17052,"Queer Performance","This seminar will examine the many meanings of queer performance. We will consider queerness as it is performed in a range of aesthetic genres—theater, music, dance, performance art, digital media—as well as in everyday vernacular contexts. We will explore how the interdisciplinary academic field of queer studies has turned to performance and performativity as key modes through which gender and sexuality are expressed. The class will place a particular emphasis on queer of color, trans*-, and crip/queer approaches and cultural practices, addressing how queerness intersects with other axes of social difference, including race, class, and ability.",syllabi/qEayEwHAWsL0XxK5HRI0GVO5erZknqvBHIgH3D9o.pdf,"Leon Hilton-Queer Performance Syllabus 2018.v6.pdf",1
TAPS,1170,S01,2018-Fall,17180,"Acting Methods for Period Texts","This course explores and hones the actor's craft of performing dramatic texts from various periods across theatre history.	Exercises and methods will center on the physical, vocal and technical demands required of the actor to effectively navigate the dramatic texts of Greek Tragedy, Elizabethan, Early Realism, Theatre of the Absurd and Theatre of Physical Metaphor. Substantial commitment to rehearsing outside of class is required.",syllabi/XguB5joP2klsGaL0HaO3pyDmDzeMCH3fNmS9isMQ.pdf,"Syll Fall18 TAPS Acting Methods for Period Texts.pdf",1
TAPS,1380,S01,2018-Fall,17312,"Mise en Scene","A reconstruction of the idea of a stage and a frame on the evidence of theory, novels, plays, and especially films-the seen and the unseen-using the organizing strategies of mystery. Art's "impossible" brokering of the real and the representational in a dialectic of space is considered from a multiplicity of perspectives in diverse works. Enrollment limited to 20. Instructor permission required.",syllabi/IFlDsg5XBXLKKU8zJyO5uvbWelZ2PjgPufgujxJA.docx,"Mise en scene syllabus, fall 2018.docx",1
TAPS,0360,S01,2018-Fall,17367,"Viewpoints Technique: The Moving Body in Relation to Time, Space, and Ensemble","This course delves deeply into the Viewpoints as directors Anne Bogart and Tina Landau have adapted and defined them for training performers and generating composition. Viewpoints Technique systematically breaks down elements of time and space, providing a precise language for makers to communicate about dynamic staging and offering performing artists the tools to direct themselves more successfully from within composition. An indispensable practice for ensemble awareness, Viewpoints Technique invites us to break down the binary of the dance artist and theatre artist. All performers can benefit from this rigorous investigation of time and space and the pursuit of cohesive ensemble.",syllabi/ZzRSbVdYbdyKhVRXOp2ktQrgaMf0xjro0vUxI3fG.pdf,"Viewpoints Technique- the Moving Body in Relation to Time, Space, and Ensemble copy.pdf",1
TAPS,1281A,S01,2018-Fall,17521,"Director/Designer Collaborative Studio","Students will explore the relationship between director and designer within the production process.  The main objective is to improve collaboration and production output by learning the language, tools, and skills involved in each area of discipline so as to enhance creative output. Enrollment limited to 17 students.",syllabi/FDLXZ0GSmHZKii9vktPMycTGNIQCpJT3mqwVzP7Q.pdf,Syllabus_TAPS_1281A_2018-Fall_S01.pdf,1
URBN,1870D,S01,2018-Fall,15205,"Downtown Development","This seminar examines the development and revitalization of the urban core in the United States with a focus on urban planning. Providence is used as a laboratory to explore development from the perspective of the planner, the developer, and city residents. Important concepts are illustrated through field trips, public meetings, and guest speakers.",syllabi/TQiw8iqExnf64OLv7CqrPdobG3keCNIvGawlY7e3.pdf,"URBN 1870D Syllabus Fall 2018.pdf",1
URBN,1870M,S01,2018-Fall,15246,"Urban Regimes in the American Republic","A probing of topical issues in both their theoretical antecedents and their contemporary manifestations. Examines the intellectual debates and the scholarly treatments surrounding issues of power in the city, urban redevelopment policy, urban poverty, urban educational policy, and race in the city.  Enrollment limited to 20.",syllabi/vRL7sWNWWdrVfLIg7k2i671bTERBPGuQENCKOw6K.doc,"URBn1870M, Urban Regimes Syllabus_Fall2018.doc",1
URBN,0210,S01,2018-Fall,15479,"The City: An Introduction to Urban Studies","This introductory course to Urban Studies is taught in an entirely new format. Led by Prof. Neumann, it will include lectures by Urban Studies faculty who will present their views of the field. It offers an interdisciplinary approach to the history, physical design, spatial form, economy, government, cultures, and social life of cities worldwide. Which are the most urgent issues facing cities today? How will continued urban growth affect the environment? How can we learn from historic approaches to urban planning? Which are the most promising solutions to relieve urban inequality? What can be learned from ‘informal housing’ developments?",syllabi/XpWjiLFfG7Lzsx3ciPDlJuDqivIpcH7a5LgvPi8V.docx,"THE CITYsyllabus2018.docx",1
